1503964057710,+0.626,+0.093,-0.182,-0.752,+0.418,+0.098,-0.879,-1.500,+0.500,+0.250
1503964057726,+0.626,+0.093,-0.182,-0.752,+0.425,+0.104,-0.875,-1.562,+0.062,+0.688
1503964057751,+0.626,+0.093,-0.182,-0.752,+0.423,+0.097,-0.880,-1.188,-0.125,+0.188
1503964057769,+0.626,+0.093,-0.182,-0.752,+0.417,+0.103,-0.880,-1.062,-0.500,+0.250
1503964057785,+0.626,+0.093,-0.182,-0.752,+0.419,+0.104,-0.886,-0.812,-0.750,+0.312
1503964057807,+0.626,+0.093,-0.182,-0.752,+0.415,+0.100,-0.883,-0.875,-0.062,+0.625
1503964057829,+0.626,+0.093,-0.182,-0.752,+0.420,+0.097,-0.880,-1.000,+0.125,+0.750
1503964057846,+0.626,+0.093,-0.182,-0.752,+0.420,+0.090,-0.885,-1.125,+0.062,+0.750
1503964057867,+0.626,+0.093,-0.182,-0.752,+0.419,+0.098,-0.880,-1.312,+1.250,+0.062
1503964057890,+0.626,+0.093,-0.182,-0.752,+0.425,+0.097,-0.884,-1.000,-0.375,+0.250
1503964057905,+0.626,+0.093,-0.182,-0.752,+0.416,+0.096,-0.881,-1.062,-0.188,+0.188
1503964057927,+0.626,+0.093,-0.182,-0.752,+0.412,+0.101,-0.880,-1.375,+0.562,+0.188
1503964057951,+0.626,+0.093,-0.182,-0.752,+0.419,+0.103,-0.877,-1.125,-0.375,+0.875
1503964057965,+0.626,+0.093,-0.182,-0.752,+0.415,+0.097,-0.883,-1.000,+0.562,+0.625
1503964057987,+0.626,+0.093,-0.182,-0.752,+0.421,+0.097,-0.877,-1.188,+0.562,+0.562
1503964058009,+0.626,+0.093,-0.182,-0.752,+0.424,+0.098,-0.879,-0.938,+0.312,+0.750
1503964058027,+0.626,+0.093,-0.183,-0.752,+0.424,+0.100,-0.879,-0.875,+0.750,+0.562
1503964058047,+0.626,+0.093,-0.183,-0.752,+0.422,+0.095,-0.882,-0.750,-0.312,+0.625
1503964058069,+0.626,+0.093,-0.183,-0.752,+0.422,+0.100,-0.878,-0.875,-0.688,+0.625
1503964058086,+0.626,+0.093,-0.183,-0.752,+0.417,+0.095,-0.880,-1.250,+0.375,+0.438
1503964058107,+0.626,+0.093,-0.183,-0.752,+0.421,+0.097,-0.888,-1.188,-0.562,+0.688
1503964058130,+0.626,+0.093,-0.183,-0.752,+0.415,+0.098,-0.873,-1.062,-0.375,+0.438
1503964058145,+0.626,+0.093,-0.183,-0.752,+0.410,+0.095,-0.886,-1.125,+0.312,+0.438
1503964058167,+0.626,+0.093,-0.183,-0.752,+0.421,+0.099,-0.886,-1.000,+0.188,+0.500
1503964058190,+0.626,+0.093,-0.183,-0.752,+0.422,+0.099,-0.880,-1.312,+1.000,+0.438
1503964058205,+0.626,+0.093,-0.183,-0.752,+0.425,+0.090,-0.879,-1.250,+0.062,+0.688
1503964058228,+0.626,+0.093,-0.183,-0.752,+0.422,+0.095,-0.873,-1.188,+0.000,+0.312
1503964058250,+0.626,+0.093,-0.183,-0.752,+0.415,+0.099,-0.888,-1.125,-0.875,+0.438
1503964058267,+0.626,+0.093,-0.183,-0.752,+0.421,+0.098,-0.885,-1.000,-0.562,+0.438
1503964058287,+0.626,+0.093,-0.183,-0.752,+0.418,+0.099,-0.878,-1.312,+0.562,+0.312
1503964058310,+0.626,+0.093,-0.183,-0.752,+0.425,+0.102,-0.888,-1.250,-0.938,+0.750
1503964058325,+0.626,+0.093,-0.183,-0.752,+0.420,+0.095,-0.879,-1.125,+0.438,+0.188
1503964058348,+0.626,+0.093,-0.183,-0.752,+0.421,+0.099,-0.887,-1.062,-0.438,+0.375
1503964058369,+0.626,+0.093,-0.183,-0.752,+0.418,+0.102,-0.882,-0.750,-0.562,+0.438
1503964058388,+0.626,+0.093,-0.183,-0.752,+0.412,+0.096,-0.883,-0.688,+0.875,+0.438
1503964058408,+0.626,+0.094,-0.183,-0.752,+0.418,+0.092,-0.883,-0.938,-0.188,+1.000
1503964058430,+0.626,+0.094,-0.183,-0.752,+0.421,+0.091,-0.881,-1.062,+0.625,+0.188
1503964058446,+0.626,+0.094,-0.183,-0.752,+0.423,+0.104,-0.886,-1.375,+0.438,+0.562
1503964058468,+0.626,+0.094,-0.183,-0.752,+0.428,+0.101,-0.877,-0.875,-0.312,+0.188
1503964058490,+0.626,+0.094,-0.183,-0.752,+0.414,+0.095,-0.891,-0.875,+0.000,+0.438
1503964058506,+0.626,+0.094,-0.183,-0.752,+0.420,+0.095,-0.885,-1.312,-0.375,+0.812
1503964058528,+0.626,+0.094,-0.183,-0.752,+0.417,+0.096,-0.876,-1.250,+1.000,+0.500
1503964058549,+0.626,+0.094,-0.183,-0.752,+0.432,+0.099,-0.875,-1.438,+0.688,+0.562
1503964058566,+0.626,+0.094,-0.183,-0.752,+0.427,+0.097,-0.875,-0.875,-0.188,+0.438
